Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202102,36,504500,063,2515,51055 ,51055 ,50193 ,160,15380, , ,143020069  ,1,2,2,Niagara Falls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,505000,063,    ,00000 ,51033 ,8378 ,160,15380, , ,14304      ,1,2,2,Niagara town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,506000,107,2520,51110 ,51121 ,512 ,999,13780, , ,13812      ,1,2,0,Nichols village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,507000,093,    ,00000 ,51264 ,21781 ,104,10580, , ,12309      ,1,2,2,Niskayuna town,3,3,1131142,0,0,0,0,0,0,1,10,1240000,3,3,1131142,0,0,0,0,0,0,1,10,1240000
202102,36,507500,103,2525,51286 ,68000 ,1749 ,408,35620, , ,11780      ,1,2,1,Nissequogue village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,508500,119,    ,00000 ,51693 ,11841 ,408,35620, , ,10504      ,1,2,1,North Castle town,1,1,809350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,509000,029,    ,00000 ,51803 ,2291 ,160,15380, , ,141119782  ,1,2,1,North Collins town,1,1,72500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,509500,029,2540,51792 ,51803 ,1232 ,160,15380, , ,141110459  ,1,2,2,North Collins village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,510000,051,    ,00000 ,51869 ,819 ,464,40380, , ,14437      ,1,2,2,North Dansville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,511500,083,    ,00000 ,52100 ,12075 ,104,10580, , ,12198      ,1,2,0,North Greenbush town,6,6,1799446,1,2,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,512500,103,2545,52188 ,68473 ,833 ,408,35620, , ,11963      ,1,2,2,North Haven village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,513000,059,    ,00000 ,53000 ,98282 ,408,35620, , ,11030      ,1,2,2,North Hempstead town,1,1,249000,0,0,0,0,0,0,0,0,0,1,1,249000,0,0,0,0,0,0,0,0,0
202102,36,513500,059,2550,53022 ,53000 ,5075 ,408,35620, , ,115763130  ,1,2,2,North Hills village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,515500,119,    ,00000 ,53517 ,5104 ,408,35620, , ,10560      ,1,2,2,North Salem town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,516500,119,3402,67638 ,49011 ,9870 ,408,35620, , ,10591      ,1,2,2,Sleepy Hollow village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,517000,063,2595,53682 ,53682 ,31568 ,160,15380, , ,14120      ,1,2,2,North Tonawanda,1,1,375000,0,0,0,0,0,0,0,0,0,1,1,375000,0,0,0,0,0,0,0,0,0
202102,36,518000,103,2575,53396 ,37000 ,7401 ,408,35620, , ,11768      ,1,2,2,Northport village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,518500,091,    ,00000 ,53737 ,5087 ,104,10580, , ,12831      ,1,2,0,Northumberland town,2,2,526624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,521500,051,    ,00000 ,54089 ,1687 ,464,40380, , ,145170699  ,1,2,2,Nunda town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,522000,051,2625,54078 ,54089 ,1377 ,464,40380, , ,14517      ,1,2,2,Nunda village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,522500,087,2630,54100 ,15968 ,6765 ,408,35620, , ,10960      ,1,2,1,Nyack village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,524000,103,2645,54430 ,38000 ,79 ,408,35620, , ,11770      ,1,2,2,Ocean Beach village,1,1,800000,0,0,0,0,0,0,0,0,0,1,1,800000,0,0,0,0,0,0,0,0,0
202102,36,525000,055,    ,00000 ,54474 ,16255 ,464,40380, , ,14559      ,1,2,2,Ogden town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,526500,059,2670,54562 ,56000 ,2134 ,408,35620, , ,11545      ,1,2,0,Old Brookville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,527000,103,2675,54617 ,10000 ,918 ,408,35620, , ,11733      ,1,2,2,Old Field village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,527500,059,2685,54705 ,53000 ,4671 ,408,35620, , ,11568      ,1,2,2,Old Westbury village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,533500,117,    ,00000 ,55013 ,10136 ,464,40380, , ,14519      ,1,2,2,Ontario town,2,2,450400,0,0,0,0,0,0,0,0,0,2,2,450400,0,0,0,0,0,0,0,0,0
202102,36,535500,087,    ,00000 ,55211 ,36832 ,408,35620, , ,10962      ,1,2,2,Orangetown town,1,1,2000000,0,0,0,0,0,0,0,0,0,1,1,2000000,0,0,0,0,0,0,0,0,0
202102,36,536500,029,    ,00000 ,55277 ,25808 ,160,15380, , ,14127      ,1,2,2,Orchard Park town,10,10,3728840,0,0,0,0,0,0,0,0,0,10,10,3728840,0,0,0,0,0,0,0,0,0
202102,36,537000,029,2710,55266 ,55277 ,3246 ,160,15380, , ,14127      ,1,2,2,Orchard Park village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,539500,075,    ,00000 ,55453 ,1167 ,532,45060, , ,13426      ,1,2,2,Orwell town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,540500,051,    ,00000 ,55508 ,789 ,464,40380, , ,14437      ,1,2,1,Ossian town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,541000,119,    ,00000 ,55541 ,5406 ,408,35620, , ,10562      ,1,2,2,Ossining town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,541500,119,2725,55530 ,55541 ,25060 ,408,35620, , ,10562      ,1,2,0,Ossining village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,543500,075,    ,00000 ,55585 ,7984 ,532,45060, , ,131269546  ,1,2,0,Oswego town,3,3,459403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,551500,059,2760,56011 ,56000 ,2197 ,408,35620, , ,11771      ,1,2,1,Oyster Bay Cove village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,552000,059,    ,00000 ,56000 ,234733 ,408,35620, , ,11771      ,1,2,2,Oyster Bay town,9,9,6335812,0,0,0,0,0,0,0,0,0,9,9,6335812,0,0,0,0,0,0,0,0,0
202102,36,553000,057,2770,56110 ,56099 ,737 ,999,99999, , ,13428      ,1,2,2,Palatine Bridge village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,553500,057,    ,00000 ,56099 ,1907 ,999,99999, , ,13410      ,1,2,1,Palatine town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,554500,117,    ,00000 ,56198 ,4439 ,464,40380,2, ,14522      ,1,2,2,Palmyra town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,557500,075,2785,56341 ,56352 ,450 ,532,45060, , ,13131      ,1,2,2,Parish village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,558000,089,    ,00000 ,56374 ,2153 ,999,99999, , ,13672      ,1,2,2,Parishville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,558500,055,    ,00000 ,56561 ,9747 ,464,40380, , ,14468      ,1,2,2,Parma town,3,3,852000,0,0,0,0,0,0,0,0,0,3,3,852000,0,0,0,0,0,0,0,0,0
202102,36,559000,103,2790,56660 ,10000 ,11798 ,408,35620, , ,11772      ,1,2,2,Patchogue village,0,0,0,0,0,0,0,0,0,1,12,3333333,0,0,0,0,0,0,0,0,0,1,12,3333333
202102,36,559500,079,    ,00000 ,56748 ,12023 ,408,35620, , ,12563      ,1,2,2,Patterson town,3,3,1201850,0,0,0,0,0,0,0,0,0,3,3,1201850,0,0,0,0,0,0,0,0,0
202102,36,561500,119,2800,56979 ,56979 ,23583 ,408,35620, , ,10566      ,1,2,1,Peekskill,1,1,262409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,562000,119,2810,57023 ,57012 ,5486 ,408,35620,2, ,108033200  ,1,2,2,Pelham Manor village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,563000,119,2807,57001 ,57012 ,6910 ,408,35620,2, ,10803      ,1,2,2,Pelham village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,564000,063,    ,00000 ,57111 ,6397 ,160,15380, , ,14094      ,1,2,1,Pendleton town,1,1,316333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,564500,055,    ,00000 ,57144 ,36242 ,464,40380, , ,14526      ,1,2,2,Penfield town,5,5,1253480,0,0,0,0,0,0,0,0,0,5,5,1253480,0,0,0,0,0,0,0,0,0
202102,36,565500,055,    ,00000 ,57221 ,41109 ,464,40380, , ,14450      ,1,2,2,Perinton town,2,2,650000,0,0,0,0,0,0,0,0,0,2,2,650000,0,0,0,0,0,0,0,0,0
202102,36,569500,083,    ,00000 ,57441 ,1525 ,104,10580, , ,12138      ,1,2,2,Petersburgh town,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
202102,36,570500,069,    ,00000 ,57529 ,4607 ,464,40380, , ,14532      ,1,2,2,Phelps town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,571000,069,2830,57518 ,57529 ,1989 ,464,40380, , ,14532      ,1,2,0,Phelps village,1,1,108333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,572500,079,    ,00000 ,57584 ,7021 ,408,35620, , ,10516      ,1,2,2,Philipstown town,2,2,1104977,0,0,0,0,0,0,0,0,0,2,2,1104977,0,0,0,0,0,0,0,0,0
202102,36,574500,087,2850,57749 ,55211 ,2510 ,408,35620, , ,10968      ,1,2,1,Piermont village,1,1,220600,0,0,0,0,0,0,0,0,0,1,1,220600,0,0,0,0,0,0,0,0,0
202102,36,578000,089,    ,00000 ,58266 ,846 ,999,99999, , ,13648      ,1,2,2,Pitcairn town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,579500,055,    ,00000 ,58365 ,28050 ,464,40380, , ,14534      ,1,2,2,Pittsford town,4,4,1700000,0,0,0,0,0,0,0,0,0,4,4,1700000,0,0,0,0,0,0,0,0,0
202102,36,580000,055,2873,58354 ,58365 ,1355 ,464,40380, , ,14534      ,1,2,2,Pittsford village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,580500,083,    ,00000 ,58398 ,5338 ,104,10580, , ,121853207  ,1,2,0,Pittstown town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,581500,059,2890,58486 ,53000 ,1005 ,408,35620, , ,11030      ,1,2,2,Plandome Heights village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,582000,059,2895,58497 ,53000 ,872 ,408,35620, , ,11030      ,1,2,2,Plandome Manor village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,582500,059,2887,58475 ,53000 ,1349 ,408,35620, , ,11030      ,1,2,2,Plandome village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,583000,111,    ,00000 ,58552 ,10499 ,408,28740, , ,12548      ,1,2,2,Plattekill town,0,0,0,1,2,200000,0,0,0,0,0,0,0,0,0,1,2,200000,0,0,0,0,0,0
202102,36,585000,119,2905,58728 ,49011 ,7019 ,408,35620, , ,10570      ,1,2,2,Pleasantville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,586000,083,    ,00000 ,58805 ,4530 ,104,10580, , ,121400210  ,1,2,0,Poestenkill town,1,1,172120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,588000,087,2911,58992 ,60510 ,3103 ,408,35620, , ,10970      ,1,2,0,Pomona village,1,1,392875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,589000,103,2915,59157 ,10000 ,953 ,408,35620, , ,11733      ,1,2,2,Poquott village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,590000,119,2925,59223 ,64320 ,28967 ,408,35620,2, ,10573      ,1,2,1,Port Chester village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,591500,103,2945,59355 ,10000 ,7750 ,408,35620, , ,11777      ,1,2,2,Port Jefferson village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,593000,059,2975,59531 ,53000 ,3154 ,408,35620, , ,11050      ,1,2,0,Port Washington North village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,593500,051,    ,00000 ,59179 ,884 ,464,40380, , ,14846      ,1,2,0,Portage town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,594000,063,    ,00000 ,59267 ,4836 ,160,15380, , ,141741383  ,1,2,0,Porter town,2,2,215112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,598500,119,    ,00000 ,59685 ,5104 ,408,35620, , ,10576      ,1,2,2,Pound Ridge town,1,1,350000,0,0,0,0,0,0,0,0,0,1,1,350000,0,0,0,0,0,0,0,0,0
202102,36,601000,093,    ,00000 ,59861 ,2115 ,104,10580, , ,12306      ,1,2,2,Princetown town,1,1,330000,0,0,0,0,0,0,0,0,0,1,1,330000,0,0,0,0,0,0,0,0,0
202102,36,602000,091,    ,00000 ,59949 ,1995 ,104,10580, , ,12850      ,1,2,2,Providence town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,603000,101,    ,00000 ,59982 ,1285 ,999,99999, , ,14874      ,1,2,2,Pulteney town,2,2,500000,0,0,0,0,0,0,0,0,0,2,2,500000,0,0,0,0,0,0,0,0,0
202102,36,604000,079,    ,00000 ,60147 ,11809 ,408,35620, , ,10579      ,1,2,2,Putnam Valley town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,605000,081,2505,51000 ,00000 ,2230722 ,408,35620, ,1,11424      ,1,2,2,Queens borough,8,8,2122616,18,36,5464937,5,15,1989546,4,537,60582838,8,8,2122616,18,36,5464937,5,15,1989546,4,537,60582838
202102,36,605500,113,    ,00000 ,60356 ,27901 ,104,24020, , ,12804      ,1,2,2,Queensbury town,2,2,191900,0,0,0,0,0,0,0,0,0,2,2,191900,0,0,0,0,0,0,0,0,0
202102,36,606000,103,3010,60422 ,68473 ,967 ,408,35620, , ,119590926  ,1,2,2,Quogue village,4,4,7999000,0,0,0,0,0,0,0,0,0,4,4,7999000,0,0,0,0,0,0,0,0,0
202102,36,606500,087,    ,00000 ,60510 ,38252 ,408,35620, , ,10901      ,1,2,0,Ramapo town,2,2,507050,2,4,517202,3,10,1091517,2,17,1988233,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,608500,001,3020,60675 ,16694 ,3268 ,104,10580, , ,12143      ,1,2,2,Ravena village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,609500,117,3025,60829 ,82689 ,532 ,464,40380, , ,131430710  ,1,2,2,Red Creek village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,613000,083,3040,61148 ,61148 ,9392 ,104,10580, , ,12144      ,1,2,0,Rensselaer,1,1,196667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,614500,001,    ,00000 ,61181 ,1843 ,104,10580, , ,12120      ,1,2,1,Rensselaerville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,618500,069,    ,00000 ,61544 ,3361 ,464,40380, , ,14471      ,1,2,2,Richmond town,1,1,580000,0,0,0,0,0,0,0,0,0,1,1,580000,0,0,0,0,0,0,0,0,0
202102,36,619000,095,    ,00000 ,61599 ,1692 ,104,10580, , ,121492334  ,1,2,0,Richmondville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,619500,095,3070,61588 ,61599 ,918 ,104,10580, , ,12157      ,1,2,0,Richmondville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,620000,089,3075,61621 ,20038 ,323 ,999,99999, , ,13681      ,1,2,2,Richville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,620500,073,    ,00000 ,61742 ,3337 ,464,40380, , ,14103      ,1,2,2,Ridgeway town,1,1,169000,0,0,0,0,0,0,0,0,0,1,1,169000,0,0,0,0,0,0,0,0,0
202102,36,621000,055,    ,00000 ,61808 ,3629 ,464,40380, , ,144289562  ,1,2,2,Riga town,1,1,275000,0,0,0,0,0,0,0,0,0,1,1,275000,0,0,0,0,0,0,0,0,0
202102,36,622000,103,    ,00000 ,61984 ,33506 ,408,35620, , ,11901      ,1,2,2,Riverhead town,2,2,395000,0,0,0,0,0,0,0,0,0,2,2,395000,0,0,0,0,0,0,0,0,0
202102,36,623000,055,3100,63000 ,63000 ,210565 ,464,40380, ,1,14614      ,1,2,1,Rochester,1,1,119222,0,0,0,0,0,0,1,24,3566521,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,625000,059,3105,63264 ,34000 ,24023 ,408,35620, , ,115710950  ,1,2,2,Rockville Centre village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,627000,057,    ,00000 ,63561 ,1715 ,999,99999, , ,12166      ,1,2,2,Root town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,627500,117,    ,00000 ,63605 ,2369 ,464,40380, , ,14516      ,1,2,2,Rose town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,629000,059,3150,63792 ,53000 ,1251 ,408,35620, , ,11576      ,1,2,2,Roslyn Estates village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,629500,059,3155,63803 ,53000 ,1051 ,408,35620, , ,11576      ,1,2,2,Roslyn Harbor village,2,2,2400000,0,0,0,0,0,0,0,0,0,2,2,2400000,0,0,0,0,0,0,0,0,0
202102,36,630000,059,3147,63770 ,53000 ,2770 ,408,35620, , ,11576      ,1,2,2,Roslyn village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,631000,093,    ,00000 ,63935 ,29094 ,104,10580, , ,12306      ,1,2,2,Rotterdam town,1,1,185000,0,0,0,0,0,0,0,0,0,1,1,185000,0,0,0,0,0,0,0,0,0
202102,36,631500,091,3162,63957 ,44743 ,623 ,104,10580, , ,12151      ,1,2,2,Round Lake village,1,1,375000,0,0,0,0,0,0,0,0,0,1,1,375000,0,0,0,0,0,0,0,0,0
202102,36,633000,063,    ,00000 ,64034 ,5985 ,160,15380, , ,14105      ,1,2,1,Royalton town,1,1,237500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,633500,055,    ,00000 ,64144 ,3478 ,464,40380, , ,14543      ,1,2,2,Rush town,1,1,300000,0,0,0,0,0,0,0,0,0,1,1,300000,0,0,0,0,0,0,0,0,0
202102,36,634000,003,    ,00000 ,64166 ,1150 ,999,99999, , ,14717      ,1,2,2,Rushford town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,634500,069,3170,64199 ,29531 ,213 ,464,40380, , ,14544      ,1,2,2,Rushville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,635500,059,3175,64232 ,53000 ,945 ,408,35620, , ,11021      ,1,2,2,Russell Gardens village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,636500,043,    ,00000 ,64254 ,1896 ,999,46540, , ,13431      ,1,2,0,Russia town,1,1,282233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,637500,119,3180,64309 ,64309 ,15720 ,408,35620, , ,10580      ,1,2,2,Rye,2,2,1850000,0,0,0,0,0,0,0,0,0,2,2,1850000,0,0,0,0,0,0,0,0,0
202102,36,638000,119,3182,64325 ,64320 ,9347 ,408,35620,2, ,10573      ,1,2,2,Rye Brook village,6,6,4408500,0,0,0,0,0,0,0,0,0,6,6,4408500,0,0,0,0,0,0,0,0,0
202102,36,639500,059,3190,64430 ,53000 ,830 ,408,35620, , ,11023      ,1,2,2,Saddle Rock village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,640000,103,3195,64485 ,68473 ,2169 ,408,35620, , ,11963      ,1,2,2,Sag Harbor village,10,10,400000,0,0,0,0,0,0,0,0,0,10,10,400000,0,0,0,0,0,0,0,0,0
202102,36,640100,103,3194,64452 ,68473 ,313 ,408,35620, , ,11962      ,1,2,2,Sagaponack village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,642500,067,    ,00000 ,64815 ,31363 ,532,45060, , ,13088      ,1,2,2,Salina town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,643500,103,3220,64881 ,38000 ,37 ,408,35620, , ,117060392  ,1,2,2,Saltaire village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,644000,083,    ,00000 ,65013 ,8530 ,104,10580, , ,12153      ,1,2,2,Sand Lake town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,644500,059,3225,65035 ,53000 ,2675 ,408,35620, , ,11050      ,1,2,2,Sands Point village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,645500,075,3230,65068 ,65079 ,771 ,532,45060, , ,13145      ,1,2,2,Sandy Creek village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,649500,091,3245,65255 ,65255 ,26586 ,104,10580, , ,12866      ,1,2,2,Saratoga Springs,11,11,6017500,0,0,0,0,0,0,0,0,0,11,11,6017500,0,0,0,0,0,0,0,0,0
202102,36,650000,091,    ,00000 ,65244 ,3683 ,104,10580, , ,12871      ,1,2,2,Saratoga town,1,1,550000,0,0,0,0,0,0,0,0,0,1,1,550000,0,0,0,0,0,0,0,0,0
202102,36,650500,029,    ,00000 ,65277 ,2775 ,160,15380, , ,14134      ,1,2,0,Sardinia town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,651500,111,3250,65288 ,65299 ,3971 ,408,28740, , ,12477      ,1,2,2,Saugerties village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,652000,117,    ,00000 ,65343 ,1730 ,464,40380, , ,13146      ,1,2,0,Savannah town,1,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,653000,119,    ,00000 ,65442 ,17166 ,408,35620,2, ,10583      ,1,2,0,Scarsdale town,3,3,3820629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,654500,083,3280,65475 ,65486 ,592 ,104,10580,2, ,12121      ,1,2,0,Schaghticoke village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,655000,093,3285,65508 ,65508 ,66135 ,104,10580, ,1,12305      ,1,2,1,Schenectady,1,1,172375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,656500,083,    ,00000 ,65541 ,11257 ,104,10580, , ,12063      ,1,2,0,Schodack town,2,2,633734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,657500,095,    ,00000 ,65596 ,2283 ,104,10580, , ,12157      ,1,2,2,Schoharie town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,658000,095,3295,65585 ,65596 ,922 ,104,10580, , ,121570219  ,1,2,1,Schoharie village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,660000,019,    ,00000 ,65717 ,5181 ,999,99999, , ,12962      ,1,2,0,Schuyler Falls town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,661000,091,3300,65750 ,65244 ,1386 ,104,10580, , ,12871      ,1,2,1,Schuylerville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,661500,003,    ,00000 ,65772 ,1833 ,999,99999, , ,14880      ,1,2,0,Scio town,2,2,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,662500,093,3305,65893 ,29366 ,7729 ,104,10580, , ,12302      ,1,2,0,Scotia village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202102,36,663500,055,3310,65959 ,81402 ,2001 ,464,40380, , ,145460036  ,1,2,2,Scottsville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
